trade_date,market,active_count,advancers,decliners,unchanged,advance_ratio,decline_ratio,turnover_amount,market_cap_total,top10_cap_share,cap_weighted_change_pct,median_change_pct,breadth_5d,weighted_return_20d,volatility_20d,turnover_ratio_20d,regime_score,regime,source,source_ref,schema_version,universe_count,return_observation_count,missing_return_count,equal_weight_change_pct,active_market_cap_total
2024-07-26,KOSPI,933,596,289,48,0.6388,0.309753,12971731709664.0,2228963595217386.0,0.457992,0.847956,0.44,0.365488,-1.260146,0.828222,1.080657,-1,RISK_OFF,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2024.parquet,2,955,933,0,0.796367,2223948560785685.0
2024-07-29,KOSDAQ,1609,967,544,98,0.600994,0.338098,4741894434530.0,304068503684518.0,0.151641,1.132168,0.4,0.423729,-1.669908,1.022945,0.724739,-1,RISK_OFF,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2024.parquet,2,1692,1609,0,0.75358,297254597520877.0
2024-07-29,KOSPI,936,636,246,54,0.679487,0.262821,10963602971959.0,2257406067431641.0,0.458689,1.275116,0.525,0.45594,-0.316331,0.875042,0.913362,0,NEUTRAL,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2024.parquet,2,957,936,0,0.792382,2253598546705940.0
2024-07-30,KOSDAQ,1608,400,1139,69,0.248756,0.708333,4910003263695.0,300512494056798.0,0.153388,-1.141426,-1.11,0.390126,-1.128833,0.986695,0.776573,-1,RISK_OFF,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2024.parquet,2,1692,1608,0,-1.014664,293681895743157.0
2024-07-30,KOSPI,936,227,667,42,0.242521,0.712607,10199651173207.0,2235428827339088.0,0.459103,-0.948532,-0.78,0.425774,-0.492242,0.883452,0.849718,-1,RISK_OFF,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2024.parquet,2,957,936,0,-0.865342,2231621306613387.0
2024-07-31,KOSDAQ,1609,804,703,102,0.499689,0.436917,5517826452495.0,301457184164812.0,0.153579,0.353675,0.0,0.405913,-2.255609,0.925414,0.888849,-1,RISK_OFF,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2024.parquet,2,1693,1609,0,0.231405,294608371744766.0
2024-07-31,KOSPI,936,589,304,43,0.629274,0.324786,12197991898146.0,2262832341048634.0,0.46216,1.288754,0.455,0.472314,0.260515,0.921798,1.001327,0,NEUTRAL,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2024.parquet,2,957,936,0,0.635726,2259024820322933.0
2024-08-01,KOSDAQ,1609,1157,371,81,0.71908,0.230578,5163252756047.0,305462728964369.0,0.152714,1.412178,0.82,0.514698,-1.592127,0.967422,0.838895,0,NEUTRAL,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2024.parquet,2,1693,1609,0,1.194512,298613916544323.0
2024-08-01,KOSPI,936,633,251,52,0.676282,0.268162,10904975425060.0,2268412040496396.0,0.459295,0.285564,0.56,0.573273,-0.621032,0.885605,0.908478,0,NEUTRAL,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2024.parquet,2,957,936,0,0.858536,2264604519770695.0
2024-08-02,KOSDAQ,1608,141,1432,35,0.087687,0.890547,5486626497409.0,292843452394071.0,0.153032,-4.116913,-3.25,0.431241,-6.273819,1.291209,0.900141,-1,RISK_OFF,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2024.parquet,2,1693,1608,0,-3.229359,285712093059550.0
2024-08-02,KOSPI,936,60,871,5,0.064103,0.930556,13102123147549.0,2189768948287380.0,0.454578,-3.580916,-2.445,0.458333,-5.494874,1.119491,1.091519,-1,RISK_OFF,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2024.parquet,2,957,936,0,-2.745363,2185961427561679.0
2024-08-05,KOSDAQ,1609,23,1584,2,0.014295,0.984462,7510286097093.0,259347690837759.0,0.154983,-11.454272,-11.62,0.313901,-18.285944,2.696599,1.232144,-2,STRESS,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2024.parquet,2,1693,1609,0,-11.119521,252458604574388.0
2024-08-05,KOSPI,936,10,924,2,0.010684,0.987179,18781701096636.0,1997745882924562.0,0.454334,-8.700501,-8.475,0.324573,-13.638265,2.148258,1.54178,-2,STRESS,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2024.parquet,2,957,936,0,-8.590459,1993938362198861.0
2024-08-06,KOSDAQ,1607,1474,114,19,0.917237,0.07094,6694872321960.0,273844295242169.0,0.157787,5.909821,4.26,0.447598,-13.838455,3.075942,1.098366,-2,STRESS,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2024.parquet,2,1694,1607,0,4.408668,266445200111838.0
2024-08-06,KOSPI,936,856,73,7,0.91453,0.077991,15535848582551.0,2063686210909231.0,0.452791,3.371783,3.36,0.458975,-11.037274,2.31689,1.249952,-2,STRESS,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2024.parquet,2,957,936,0,3.604006,2059878690183530.0
2024-08-07,KOSDAQ,1610,1274,274,62,0.791304,0.170186,6156110788878.0,280164642636026.0,0.155471,2.521249,1.995,0.505921,-11.521484,3.153697,1.009977,-2,STRESS,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2024.parquet,2,1694,1610,0,2.45241,273167384436365.0
2024-08-07,KOSPI,935,730,175,30,0.780749,0.187166,13081659609896.0,2102251051407106.0,0.454846,1.983305,1.42,0.48927,-9.343925,2.379293,1.020726,-2,STRESS,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2024.parquet,2,957,935,0,1.641455,2098437442922855.0
2024-08-08,KOSDAQ,1609,610,922,77,0.379117,0.573027,6075668092061.0,278423411119791.0,0.152044,-0.462781,-0.45,0.437928,-11.262073,3.153433,1.002572,-2,STRESS,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2024.parquet,2,1694,1609,0,-0.114953,271378325303010.0
2024-08-08,KOSPI,936,424,468,44,0.452991,0.5,11463675279196.0,2092077568084577.0,0.450997,-0.417553,-0.03,0.444611,-10.489959,2.360145,0.922321,-2,STRESS,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2024.parquet,2,957,936,0,0.090876,2088270047358876.0
2024-08-09,KOSDAQ,1610,1337,217,56,0.830435,0.134783,6346781547698.0,285674537355570.0,0.153866,2.757472,1.86,0.586478,-8.597497,3.234489,1.047309,-2,STRESS,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2024.parquet,2,1694,1610,0,2.337776,278644809738789.0
2024-08-09,KOSPI,936,703,202,31,0.751068,0.215812,9721686771659.0,2118139215572282.0,0.452365,1.309039,1.02,0.582004,-8.231996,2.387659,0.798048,-2,STRESS,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2024.parquet,2,957,936,0,1.377863,2114329306567741.0
2024-08-12,KOSDAQ,1609,1163,368,78,0.722809,0.228713,6188751051187.0,289114447994083.0,0.152718,1.306388,1.05,0.72818,-7.880134,3.250136,1.012742,-1,RISK_OFF,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2024.parquet,2,1695,1609,0,1.553866,281553931230342.0
2024-08-12,KOSPI,936,677,204,55,0.723291,0.217949,7601221663229.0,2142430302010892.0,0.452625,1.180736,0.76,0.724526,-7.373813,2.408916,0.640782,-1,RISK_OFF,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2024.parquet,2,957,936,0,1.112051,2138620393006351.0
2024-08-13,KOSDAQ,1609,468,1042,99,0.290864,0.647607,6765423822703.0,285798584638306.0,0.153437,-1.065976,-0.76,0.602906,-7.797763,3.249105,1.107111,-1,RISK_OFF,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2024.parquet,2,1696,1609,0,-0.785898,278095307110315.0
2024-08-13,KOSPI,936,325,563,48,0.347222,0.601496,8965946240835.0,2145433739879246.0,0.455345,0.188446,-0.465,0.611064,-7.406902,2.4085,0.779969,-1,RISK_OFF,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2024.parquet,2,957,936,0,-0.51828,2141623830874705.0
2024-08-14,KOSDAQ,1610,1138,385,87,0.706832,0.23913,6855284010600.0,290325662022092.0,0.153359,1.758753,0.98,0.586011,-5.397812,3.278903,1.121815,-1,RISK_OFF,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2024.parquet,2,1696,1610,0,1.453472,282761815008351.0
2024-08-14,KOSPI,936,652,236,48,0.696581,0.252137,8867077142812.0,2164754882564239.0,0.456877,0.940182,0.67,0.594231,-5.871031,2.42314,0.787569,-1,RISK_OFF,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2024.parquet,2,957,936,0,0.950288,2160944973559698.0
2024-08-16,KOSDAQ,1613,836,672,105,0.518289,0.416615,7211661796993.0,294162192559565.0,0.157538,1.497154,0.15,0.613846,-3.125496,3.295857,1.172417,-1,RISK_OFF,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2024.parquet,2,1697,1613,0,0.523776,287128587294424.0
2024-08-16,KOSPI,933,476,414,43,0.510182,0.44373,11192930297117.0,2208881287865466.0,0.463181,2.128015,0.1,0.605669,-3.260764,2.476731,1.006249,-1,RISK_OFF,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2024.parquet,2,957,933,0,0.446356,2204768632740610.0
2024-08-19,KOSDAQ,1612,488,1076,48,0.30273,0.667494,6948168392256.0,291201440418682.0,0.155202,-0.872887,-0.845,0.508305,-4.652714,3.294349,1.12798,-1,RISK_OFF,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2024.parquet,2,1697,1612,0,-0.584479,284120451399415.0
2024-08-19,KOSPI,937,349,535,53,0.372465,0.570971,9262568374795.0,2189820559401236.0,0.459331,-0.821708,-0.28,0.529948,-3.086159,2.473909,0.832709,-1,RISK_OFF,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2024.parquet,2,958,937,0,-0.39603,2186010650396695.0
2024-08-20,KOSDAQ,1613,1134,406,73,0.703038,0.251705,7085425617469.0,296088397653267.0,0.153435,1.704125,1.06,0.504351,-1.217271,3.295878,1.147223,0,NEUTRAL,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2024.parquet,2,1699,1613,0,1.427353,288813702241520.0
2024-08-20,KOSPI,937,649,245,43,0.692636,0.261473,8954162720335.0,2206940381891250.0,0.459229,0.830251,0.7,0.523817,-1.182502,2.471371,0.804983,0,NEUTRAL,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2024.parquet,2,958,937,0,1.015454,2203130472886709.0
2024-08-21,KOSDAQ,1615,526,993,96,0.325697,0.614861,7493855724429.0,292791902067392.0,0.151902,-0.796566,-0.52,0.511317,-2.228133,3.299822,1.213353,0,NEUTRAL,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2024.parquet,2,1700,1615,0,-0.450124,285603366175489.0
2024-08-21,KOSPI,937,409,450,78,0.436499,0.480256,9378558424607.0,2210561175693671.0,0.457505,0.217459,0.0,0.541673,-1.446224,2.469276,0.851918,0,NEUTRAL,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2024.parquet,2,958,937,0,-0.008442,2206751266689130.0
2024-08-22,KOSDAQ,1617,350,1181,86,0.21645,0.730365,8433631538369.0,289917283679671.0,0.152766,-0.95614,-1.11,0.413241,-3.138539,3.305624,1.345556,-1,RISK_OFF,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2024.parquet,2,1702,1617,0,-1.185473,282850545016288.0
2024-08-22,KOSPI,937,285,599,53,0.304162,0.639274,8946316911575.0,2215412798846490.0,0.457132,0.256529,-0.4,0.463189,-0.646319,2.467215,0.818189,0,NEUTRAL,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2024.parquet,2,958,937,0,-0.436126,2211602889841949.0
2024-08-23,KOSDAQ,1620,513,1005,102,0.316667,0.62037,7076870747404.0,289155037137367.0,0.152848,-0.246876,-0.47,0.372916,-1.583984,3.282381,1.085272,-1,RISK_OFF,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2024.parquet,2,1703,1620,0,-0.358765,282104946363444.0
2024-08-23,KOSPI,937,429,432,76,0.457844,0.461046,8285767864758.0,2210797298505351.0,0.455241,-0.180395,0.0,0.452721,0.83881,2.438705,0.785209,0,NEUTRAL,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2024.parquet,2,958,937,0,0.0392,2206987389500810.0
2024-08-26,KOSDAQ,1619,398,1138,83,0.245831,0.702903,5783195735504.0,286833065376232.0,0.152853,-0.717834,-0.88,0.361537,-2.573547,3.284913,0.886881,-1,RISK_OFF,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2024.parquet,2,1703,1619,0,-0.830704,279761244700197.0
2024-08-26,KOSPI,937,378,509,50,0.403415,0.543223,9087411201066.0,2206549658882071.0,0.45206,-0.108874,-0.18,0.458911,-0.117933,2.432404,0.912329,0,NEUTRAL,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2024.parquet,2,958,937,0,-0.055763,2202739749877530.0
2024-08-27,KOSDAQ,1620,736,777,107,0.454321,0.47963,5957809410726.0,286862789693716.0,0.151565,0.054165,0.0,0.311793,-3.612049,3.273505,0.913659,-1,RISK_OFF,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2024.parquet,2,1703,1620,0,0.381247,279862439044793.0
2024-08-27,KOSPI,937,437,424,76,0.466382,0.452508,8050720479398.0,2199479583926951.0,0.449997,-0.295657,0.0,0.41366,-1.6671,2.416071,0.842997,-1,RISK_OFF,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2024.parquet,2,958,937,0,0.103874,2195669674922410.0
2024-08-28,KOSDAQ,1621,533,1003,85,0.328809,0.618754,6227856607602.0,285627779018952.0,0.149688,-0.324601,-0.51,0.312416,-2.815638,3.26569,0.955072,-1,RISK_OFF,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2024.parquet,2,1703,1621,0,-0.399377,278678482226229.0
2024-08-28,KOSPI,937,260,628,49,0.277481,0.670224,10567478196675.0,2200592606674385.0,0.453512,0.114713,-0.6,0.381857,-0.611568,2.407479,1.106528,-1,RISK_OFF,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2024.parquet,2,958,937,0,-0.622092,2196782697669844.0
2024-08-29,KOSDAQ,1620,399,1143,78,0.246296,0.705556,6503618272290.0,283138242113522.0,0.151751,-0.774838,-0.97,0.318385,-3.908511,3.267338,0.985509,-1,RISK_OFF,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2024.parquet,2,1703,1620,0,-0.910025,276135117075279.0
2024-08-29,KOSPI,936,283,592,61,0.30235,0.632479,11464719820380.0,2178258767290179.0,0.449164,-0.93675,-0.48,0.381494,-2.795319,2.396723,1.200479,-1,RISK_OFF,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2024.parquet,2,958,936,0,-0.564637,2159766158285638.0
2024-08-30,KOSDAQ,1621,1112,396,113,0.685996,0.244294,6659913308219.0,288180215197742.0,0.153004,1.78152,0.74,0.392251,-3.558547,3.277107,0.997382,-1,RISK_OFF,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2024.parquet,2,1704,1621,0,1.195799,281166545524167.0
2024-08-30,KOSPI,935,583,292,60,0.623529,0.312299,10340760628054.0,2187461755865038.0,0.449448,0.452295,0.39,0.414631,-2.63371,2.39838,1.082788,-1,RISK_OFF,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2024.parquet,2,958,935,0,0.569316,2168965567975347.0
2024-09-02,KOSDAQ,1621,585,937,99,0.360888,0.578038,6198507067928.0,288394849504672.0,0.157499,0.130234,-0.38,0.415262,0.713333,3.146554,0.928283,-1,RISK_OFF,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2024.parquet,2,1704,1621,0,-0.218859,281381179831097.0
2024-09-02,KOSPI,936,327,536,73,0.349359,0.57265,8669962668666.0,2192680031182319.0,0.450197,0.318499,-0.24,0.40382,1.304012,2.262408,0.930197,-1,RISK_OFF,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2024.parquet,2,958,936,0,-0.169071,2174187422177778.0
2024-09-03,KOSDAQ,1622,560,957,105,0.345253,0.590012,5992203989337.0,285638493193985.0,0.155703,-0.918991,-0.38,0.393448,12.696331,1.735929,0.910425,-1,RISK_OFF,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2024.parquet,2,1704,1622,0,-0.263434,278638926568410.0
2024-09-03,KOSPI,936,458,420,58,0.489316,0.448718,8978417447396.0,2178330436205581.0,0.443724,-0.58877,0.0,0.408407,10.304619,1.054595,0.978575,-1,RISK_OFF,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2024.parquet,2,958,936,0,0.261368,2159837827201040.0
2024-09-04,KOSDAQ,1621,118,1461,42,0.072795,0.901295,5957271286857.0,275418988007661.0,0.155834,-3.631495,-3.3,0.342246,2.543624,1.511603,0.927173,-1,RISK_OFF,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2024.parquet,2,1704,1621,0,-3.075842,267608234750086.0
2024-09-04,KOSPI,936,52,862,22,0.055556,0.92094,11370290372994.0,2109693404841243.0,0.441073,-3.140873,-2.475,0.364022,3.355179,1.120121,1.23927,-1,RISK_OFF,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2024.parquet,2,958,936,0,-2.49234,2091200795836702.0
2024-09-05,KOSDAQ,1621,539,983,99,0.332511,0.606416,6113441277049.0,272867875443280.0,0.154525,-0.851892,-0.52,0.359489,-0.830253,1.421688,0.951479,-1,RISK_OFF,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2024.parquet,2,1704,1621,0,-0.488766,265040877623305.0
2024-09-05,KOSPI,935,358,523,54,0.382888,0.559358,10189751207176.0,2103967317605974.0,0.44082,-0.183131,-0.25,0.38013,1.1596,1.041673,1.110601,-1,RISK_OFF,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2024.parquet,2,958,935,0,-0.351968,2085289312898933.0
2024-09-06,KOSDAQ,1620,201,1347,72,0.124074,0.831481,5254459246381.0,265390499252399.0,0.152035,-2.723158,-2.155,0.247104,-3.082285,1.536673,0.817789,-1,RISK_OFF,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2024.parquet,2,1703,1620,0,-2.129679,257563501432424.0
2024-09-06,KOSPI,934,138,764,32,0.147752,0.817987,8685310141898.0,2079144168315112.0,0.444146,-1.142852,-1.35,0.284974,0.422814,1.070016,0.961518,-1,RISK_OFF,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2024.parquet,2,958,934,0,-1.353769,2060430952894441.0
2024-09-09,KOSDAQ,1620,938,589,93,0.579012,0.36358,4718333316285.0,269127178132608.0,0.152294,1.568876,0.42,0.290729,-4.203332,1.443445,0.741208,-1,RISK_OFF,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2024.parquet,2,1703,1620,0,0.908543,261300180312633.0
2024-09-09,KOSPI,934,504,374,56,0.539615,0.400428,7454380686929.0,2071956884756337.0,0.442109,-0.315158,0.195,0.323025,-1.187175,1.030528,0.830833,-1,RISK_OFF,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2024.parquet,2,958,934,0,0.506317,2053243669335666.0
2024-09-10,KOSDAQ,1620,448,1097,75,0.276543,0.67716,5146087870327.0,266008457943699.0,0.149273,-1.074203,-0.84,0.276987,-6.454451,1.411794,0.808404,-1,RISK_OFF,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2024.parquet,2,1703,1620,0,-0.768827,258063880955484.0
2024-09-10,KOSPI,933,343,535,55,0.367631,0.573419,8421866699897.0,2061808623287734.0,0.439296,-0.451385,-0.27,0.298688,-2.7811,0.993448,0.938664,-1,RISK_OFF,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2024.parquet,2,958,933,0,-0.341233,2043083292424963.0
2024-09-11,KOSDAQ,1622,635,873,114,0.391492,0.538224,5686286928679.0,267228218599383.0,0.150438,0.58013,-0.18,0.340726,-4.898001,1.414064,0.915197,-1,RISK_OFF,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2024.parquet,2,1704,1622,0,-0.048002,259394645323568.0
2024-09-11,KOSPI,933,345,528,60,0.369775,0.565916,9623015977525.0,2051977998276998.0,0.4358,-0.379566,-0.25,0.361532,-3.332276,0.991885,1.065328,-1,RISK_OFF,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2024.parquet,2,958,933,0,-0.200418,2033252667414227.0
2024-09-12,KOSDAQ,1622,1387,177,58,0.855117,0.109125,5383906736751.0,275542507025041.0,0.150728,3.314311,2.12,0.445248,-3.444203,1.557416,0.874582,-1,RISK_OFF,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2024.parquet,2,1704,1622,0,2.540043,267708933749226.0
2024-09-12,KOSPI,934,766,127,41,0.820128,0.135974,11282356523795.0,2099101129801418.0,0.438105,2.36989,1.315,0.44898,-1.963083,1.113035,1.229686,0,NEUTRAL,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2024.parquet,2,958,934,0,1.73257,2080376661996527.0
2024-09-13,KOSDAQ,1622,806,707,109,0.496917,0.435882,4712840386531.0,275809025925290.0,0.150661,0.197311,0.0,0.519816,-4.680763,1.513279,0.778619,-1,RISK_OFF,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2024.parquet,2,1704,1622,0,0.347583,268068604395475.0
2024-09-13,KOSPI,934,602,271,61,0.64454,0.29015,8422029131843.0,2101346639321967.0,0.430705,0.203486,0.46,0.548338,-3.810518,0.993661,0.932371,-1,RISK_OFF,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2024.parquet,2,958,934,0,0.75333,2082622171517076.0
2024-09-19,KOSDAQ,1622,708,814,100,0.436498,0.50185,4729406926109.0,276775292195383.0,0.150148,0.487874,-0.07,0.491313,-3.372275,1.513343,0.791532,-1,RISK_OFF,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2024.parquet,2,1704,1622,0,0.186529,269034870665568.0
2024-09-19,KOSPI,933,498,373,62,0.533762,0.399786,12871058979763.0,2106110321613510.0,0.426155,0.322011,0.18,0.547167,-2.701266,0.988506,1.424907,0,NEUTRAL,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2024.parquet,2,958,933,0,0.449014,2087288248131779.0
2024-09-20,KOSDAQ,1622,972,546,104,0.59926,0.336621,5614253471669.0,279734363477418.0,0.152019,1.199319,0.345,0.555857,-3.851884,1.486006,0.942378,-1,RISK_OFF,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2024.parquet,2,1704,1622,0,0.775956,272017595810725.0
